Module,File,ID,English
simplified-migration-from3master,strings.xml,errorBookAdobeDRMCopyFailure,"Failed to copy Adobe DRM rights information for book \""%1$s\""."
simplified-migration-from3master,strings.xml,errorBookCopyFailure,"Failed to copy book \""%1$s\"" to new database."
simplified-migration-from3master,strings.xml,errorBookLoadFailure,Could not load book %1$s.
simplified-migration-from3master,strings.xml,errorBookLoadTitledFailure,"Could not load book \""%1$s\""."
simplified-migration-from3master,strings.xml,errorBookmarksCopyFailure,"Failed to copy bookmarks for book \""%1$s\""."
simplified-migration-from3master,strings.xml,errorBookmarksParseFailure,"Could not parse a bookmark for book \""%1$s\""."
simplified-migration-from3master,strings.xml,errorUnexpectedFormat,Book %1$s is of an unexpected format (%2$s).
simplified-migration-from3master,strings.xml,errorUnknownAccountProvider,Found an account with an unrecognized ID: %1$d. It cannot be migrated.
simplified-migration-from3master,strings.xml,progressLoadingAccount,Attempting to load account %1$d.
simplified-migration-from3master,strings.xml,reportCopiedBook,"Migrated book \""%1$s\"""
simplified-migration-from3master,strings.xml,reportCopiedBookmarks,"Copied %2$d bookmarks for book \""%1$s\""."
simplified-migration-from3master,strings.xml,reportCreatedAccount,"Created account \""%1$s\"""
simplified-migration-from3master,strings.xml,successAuthenticatedAccount,"Successfully authenticated account \""%1$s\""."
simplified-migration-from3master,strings.xml,successAuthenticatedAccountNotRequired,"The account \""%1$s\"" does not actually require credentials."
simplified-migration-from3master,strings.xml,successDeletedOldData,Deleted old data.
simplified-ui-accounts,strings.xml,accountAdd,Add account
simplified-ui-accounts,strings.xml,accountCOPPADeleteBooks,Delete books?
simplified-ui-accounts,strings.xml,accountCOPPADeleteBooksConfirm,Changing your age will remove all books downloaded from the current account.
simplified-ui-accounts,strings.xml,accountCOPPAOver13,I am over 13
simplified-ui-accounts,strings.xml,accountCancel,Cancel
simplified-ui-accounts,strings.xml,accountCardCreatorLabel,Don\'t have a library card?
simplified-ui-accounts,strings.xml,accountCardCreatorSignUp,Create Card
simplified-ui-accounts,strings.xml,accountCreateCard,Create Card
simplified-ui-accounts,strings.xml,accountCreationFailed,Account creation failed
simplified-ui-accounts,strings.xml,accountCreationFailedMessage,The account could not be created.
simplified-ui-accounts,strings.xml,accountDelete,Delete
simplified-ui-accounts,strings.xml,accountEULAStatement,I agree to the terms of the End User License Agreement.
simplified-ui-accounts,strings.xml,accountLogin,Log in
simplified-ui-accounts,strings.xml,accountLoginAlternatives,Alternative Login Methods
simplified-ui-accounts,strings.xml,accountLoginRequired,Please log in to continue.
simplified-ui-accounts,strings.xml,accountLoginWith,Log in with %1$s
simplified-ui-accounts,strings.xml,accountLogout,Log out
simplified-ui-accounts,strings.xml,accountPassword,Password
simplified-ui-accounts,strings.xml,accountPasswordShow,Show %1$s
simplified-ui-accounts,strings.xml,accountPickerTitle,Switch account
simplified-ui-accounts,strings.xml,accountPlaceholder,"Lorem ipsum dolor sit amet, probatus volutpat has at, vis adhuc iuvaret omittantur an, sadipscing conclusionemque his ad. Eam ut simul tempor. Primis consetetur appellantur vim eu, eum an iudico dolorum. Ad vis utamur honestatis, sanctus debitis referrentur an eam."
simplified-ui-accounts,strings.xml,accountRegistryCreating,Creating an account…
simplified-ui-accounts,strings.xml,accountRegistryEmpty,No accounts are available.
simplified-ui-accounts,strings.xml,accountRegistryRefresh,Refresh
simplified-ui-accounts,strings.xml,accountRegistryRetrieving,Retrieving accounts from registry…
simplified-ui-accounts,strings.xml,accountRegistrySelect,Please select a library…
simplified-ui-accounts,strings.xml,accountReportIssue,Report an issue…
simplified-ui-accounts,strings.xml,accountSyncBookmarks,Sync bookmarks
simplified-ui-accounts,strings.xml,accountUserName,User Name
simplified-ui-accounts,strings.xml,accountWantChildCard,Want a card for your child?
simplified-ui-accounts,strings.xml,accounts,Accounts
simplified-ui-accounts,strings.xml,accountsDelete,@string/accountDelete
simplified-ui-accounts,strings.xml,accountsDeleteConfirm,"Are you sure you want to remove your \""%1$s\"" account from this device?"
simplified-ui-accounts,strings.xml,accountsDeleteConfirmTitle,Remove account?
simplified-ui-accounts,strings.xml,accountsDeletionFailed,Account deletion failed
simplified-ui-accounts,strings.xml,accountsDeletionFailedMessage,The account \'%1$s\' could not be deleted.
simplified-ui-accounts,strings.xml,accountsDetails,Details
simplified-ui-accounts,strings.xml,currentlyBrowsing,You\'re currently browsing
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookBorrow,Get Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookDelete,Delete Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookDownload,Download Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookDownloadCancel,Cancel download button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookErrorDetails,Details button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookErrorDismiss,Dismiss Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookErrorRetry,Retry Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookListen,Listen Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookRead,Read Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookReserve,Reserve Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookRevokeHold,Cancel Reservation Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookRevokeLoan,Return Now Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityBookSync,Sync Button
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityCoverAudiobook,"%1$s, audiobook, by %2$s"
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityCoverEpub,"%1$s, ebook, by %2$s"
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityCoverPdf,"%1$s, pdf, by %2$s"
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityCoverUnknownFormat,"%1$s, by %2$s"
simplified-ui-catalog,stringsCatalog.xml,catalogAccessibilityReloadFeed,Reload feed
simplified-ui-catalog,stringsCatalog.xml,catalogAccounts,Choose another library catalog…
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityHeldIndefinite,You have this book on hold.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityHeldQueue,You are at position %1$d in the queue for this book.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityHeldTimed,You will be able to borrow this book in %1$s.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityHoldable,All copies of this book are currently on loan.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityLoanable,This book is available for loan.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityLoanedIndefinite,You have this book on loan.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityLoanedTimed,You have this book on loan for %1$s.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityOpenAccess,This book is yours to keep.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityReservedIndefinite,You have this book reserved.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityReservedTimed,Your reservation expires in %1$s.
simplified-ui-catalog,stringsCatalog.xml,catalogBookAvailabilityRevoked,This book is waiting to be returned.
simplified-ui-catalog,stringsCatalog.xml,catalogBookCoverDescription,Book cover image
simplified-ui-catalog,stringsCatalog.xml,catalogBookFormatAudioBook,Audiobook
simplified-ui-catalog,stringsCatalog.xml,catalogBookFormatEPUB,eBook
simplified-ui-catalog,stringsCatalog.xml,catalogBookFormatPDF,PDF
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalDays,days
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalDaysShort,d
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalHours,hours
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalHoursShort,h
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalMonthsShort,m
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalSubHour,less than an hour
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalWeeksShort,w
simplified-ui-catalog,stringsCatalog.xml,catalogBookIntervalYearsShort,y
simplified-ui-catalog,stringsCatalog.xml,catalogCancel,Cancel
simplified-ui-catalog,stringsCatalog.xml,catalogCancelHold,Cancel Reservation
simplified-ui-catalog,stringsCatalog.xml,catalogCancelling,Cancelling…
simplified-ui-catalog,stringsCatalog.xml,catalogCorrupted,The metadata for this book is damaged and cannot be displayed. Reloading the feed or syncing your account might fix the problem.
simplified-ui-catalog,stringsCatalog.xml,catalogDelete,Delete
simplified-ui-catalog,stringsCatalog.xml,catalogDescription,Description
simplified-ui-catalog,stringsCatalog.xml,catalogDetails,Details
simplified-ui-catalog,stringsCatalog.xml,catalogDismiss,Dismiss
simplified-ui-catalog,stringsCatalog.xml,catalogDownload,Download
simplified-ui-catalog,stringsFeed.xml,catalogFeedLoading,Loading feed…
simplified-ui-catalog,stringsCatalog.xml,catalogGet,Get
simplified-ui-catalog,stringsCatalog.xml,catalogHoldCannotCancel,This reservation cannot be cancelled.
simplified-ui-catalog,stringsCatalog.xml,catalogInformation,Information
simplified-ui-catalog,stringsCatalog.xml,catalogListen,Listen
simplified-ui-catalog,stringsCatalog.xml,catalogMetaCategories,Categories
simplified-ui-catalog,stringsCatalog.xml,catalogMetaDistributor,Distributor
simplified-ui-catalog,stringsCatalog.xml,catalogMetaPublicationDate,Published
simplified-ui-catalog,stringsCatalog.xml,catalogMetaPublisher,Publisher
simplified-ui-catalog,stringsCatalog.xml,catalogMetaUpdatedDate,Updated
simplified-ui-catalog,stringsCatalog.xml,catalogOperationFailed,The operation could not be completed.
simplified-ui-catalog,stringsCatalog.xml,catalogPlaceholder,"Lorem ipsum dolor sit amet, probatus volutpat has at, vis adhuc iuvaret omittantur an, sadipscing conclusionemque his ad. Eam ut simul tempor. Primis consetetur appellantur vim eu, eum an iudico dolorum. Ad vis utamur honestatis, sanctus debitis referrentur an eam."
simplified-ui-catalog,stringsCatalog.xml,catalogRead,Read
simplified-ui-catalog,stringsCatalog.xml,catalogRelatedBooks,Related books…
simplified-ui-catalog,stringsCatalog.xml,catalogReload,Reload
simplified-ui-catalog,stringsCatalog.xml,catalogReportIssue,Report issue…
simplified-ui-catalog,stringsCatalog.xml,catalogRequesting,Requesting…
simplified-ui-catalog,stringsCatalog.xml,catalogReserve,Reserve
simplified-ui-catalog,stringsCatalog.xml,catalogRetry,Retry
simplified-ui-catalog,stringsCatalog.xml,catalogReturn,Return
simplified-ui-catalog,stringsCatalog.xml,catalogSearch,Search
simplified-ui-catalog,stringsCatalog.xml,catalogSearchIn,Search in %1$s…
simplified-ui-catalog,stringsFeed.xml,feedByAuthor,Author
simplified-ui-catalog,stringsFeed.xml,feedByTitle,Title
simplified-ui-catalog,stringsFeed.xml,feedCOPPAOver13,13 or Older
simplified-ui-catalog,stringsFeed.xml,feedCOPPAQuestion,You must be 13 years of age or older to download some of the books from this collection.\nHow old are you?
simplified-ui-catalog,stringsFeed.xml,feedCOPPAUnder13,Under 13
simplified-ui-catalog,stringsFeed.xml,feedCollection,Collection
simplified-ui-catalog,stringsFeed.xml,feedCollectionAll,All
simplified-ui-catalog,stringsFeed.xml,feedDetails,@string/catalogDetails
simplified-ui-catalog,stringsFeed.xml,feedEmpty,No results.
simplified-ui-catalog,stringsFeed.xml,feedLoadingError,An error occurred while loading the catalog.
simplified-ui-catalog,stringsFeed.xml,feedNavigationNotSupported,Navigation feeds are not currently supported. Sorry!
simplified-ui-catalog,stringsFeed.xml,feedRetry,@string/catalogRetry
simplified-ui-catalog,stringsFeed.xml,feedSortBy,Sort By
simplified-ui-catalog,stringsFeed.xml,feedTitleBooks,Books
simplified-ui-catalog,stringsFeed.xml,feedTitleCatalog,Catalog
simplified-ui-catalog,stringsFeed.xml,feedTitleHolds,Holds
simplified-ui-catalog,stringsLogin.xml,loginEULA,I agree to the terms of the End User License Agreement.
simplified-ui-catalog,stringsLogin.xml,loginLibraryCard,Library Card
simplified-ui-catalog,stringsLogin.xml,loginLogin,Log in
simplified-ui-catalog,stringsLogin.xml,loginPassword,Password
simplified-ui-catalog,stringsLogin.xml,loginUserName,User Name
simplified-ui-errorpage,strings.xml,errorDetailsTitle,Error Details
simplified-ui-errorpage,strings.xml,errorSendReport,Send To Support
simplified-ui-errorpage,strings.xml,errorStepsTitle,Steps
simplified-ui-errorpage,strings.xml,errorTitle,Here is the error log created by your issue:
simplified-ui-navigation-tabs,strings.xml,tabBooks,Books
simplified-ui-navigation-tabs,strings.xml,tabCatalog,Catalog
simplified-ui-navigation-tabs,strings.xml,tabHolds,Holds
simplified-ui-navigation-tabs,strings.xml,tabProfile,Profile
simplified-ui-navigation-tabs,strings.xml,tabSettings,Settings
simplified-ui-profiles,stringsProfiles.xml,profileCancel,Cancel
simplified-ui-profiles,stringsProfiles.xml,profileCreate,Create
simplified-ui-profiles,stringsProfiles.xml,profileCreationError,@string/profileError
simplified-ui-profiles,stringsProfiles.xml,profileCreationErrorGeneral,An error occurred whilst trying to create your profile: %1$s
simplified-ui-profiles,stringsProfiles.xml,profileCreationErrorNameAlreadyUsed,That name has already been used. Please pick another.
simplified-ui-profiles,stringsProfiles.xml,profileCreationErrorNameBlank,Name cannot be blank!
simplified-ui-profiles,stringsProfiles.xml,profileDelete,Delete
simplified-ui-profiles,stringsProfiles.xml,profileDeleteAsk,Delete profile?
simplified-ui-profiles,stringsProfiles.xml,profileDeleteAskMessage,Are you sure you want to delete the profile \'%1$s\'?
simplified-ui-profiles,stringsProfiles.xml,profileDeletionError,@string/profileError
simplified-ui-profiles,stringsProfiles.xml,profileDeletionFailedMessage,An error occurred whilst trying to delete the profile: %1$s
simplified-ui-profiles,stringsProfiles.xml,profileError,Error
simplified-ui-profiles,stringsProfiles.xml,profileLogOut,Log Out
simplified-ui-profiles,stringsProfiles.xml,profileLoggedInAs,You are currently logged in as: %1$s
simplified-ui-profiles,stringsProfiles.xml,profileModify,Modify
simplified-ui-profiles,stringsProfiles.xml,profileName,Name
simplified-ui-profiles,stringsProfiles.xml,profilePlaceholder,"Lorem ipsum dolor sit amet, probatus volutpat has at, vis adhuc iuvaret omittantur an, sadipscing conclusionemque his ad. Eam ut simul tempor. Primis consetetur appellantur vim eu, eum an iudico dolorum. Ad vis utamur honestatis, sanctus debitis referrentur an eam."
simplified-ui-profiles,stringsProfiles.xml,profileSelect,"Please select a profile, or create a new one."
simplified-ui-profiles,stringsProfiles.xml,profileTitle,Profile
simplified-ui-profiles,stringsProfiles.xml,profileUpdateError,@string/profileError
simplified-ui-profiles,stringsProfiles.xml,profileUpdateFailedMessage,An error occurred whilst trying to update the profile: %1$s
simplified-ui-profiles,stringsProfiles.xml,profilesSwitch,Log Out
simplified-ui-profiles,stringsProfiles.xml,profilesSwitchConfirm,Are you sure you want to log out?
simplified-ui-profiles,stringsProfiles.xml,profilesTimeOutSoon,The current profile will soon be logged out due to inactivity. Please touch the screen if you want to stay logged in.
simplified-ui-profiles,stringsProfiles.xml,profilesTimeOutSoonTitle,Profile Inactivity
simplified-ui-profiles,stringsProfiles.xml,profilesTitle,Profiles
simplified-ui-settings,strings.xml,settings,Settings
simplified-ui-settings,strings.xml,settingsAbout,About
simplified-ui-settings,strings.xml,settingsAboutSummary,"
  "
simplified-ui-settings,strings.xml,settingsAccountAdd,Add account…
simplified-ui-settings,strings.xml,settingsAccountCreationFailed,Account creation failed
simplified-ui-settings,strings.xml,settingsAccountCreationFailedMessage,The account could not be created.
simplified-ui-settings,strings.xml,settingsAccountCurrent,Current Account
simplified-ui-settings,strings.xml,settingsAccountDelete,@string/accountDelete
simplified-ui-settings,strings.xml,settingsAccountDeleteConfirm,"Are you sure you want to remove your \""%1$s\"" account from this device?"
simplified-ui-settings,strings.xml,settingsAccountDeleteConfirmTitle,Remove account?
simplified-ui-settings,strings.xml,settingsAccountDeletionFailed,Account deletion failed
simplified-ui-settings,strings.xml,settingsAccountDeletionFailedMessage,The account \'%1$s\' could not be deleted.
simplified-ui-settings,strings.xml,settingsAccountOthers,Other Accounts
simplified-ui-settings,strings.xml,settingsAccountRegistryCreating,Creating an account…
simplified-ui-settings,strings.xml,settingsAccountRegistryEmpty,No accounts are available.
simplified-ui-settings,strings.xml,settingsAccountRegistryRefresh,Refresh
simplified-ui-settings,strings.xml,settingsAccountRegistryRetrieving,Retrieving accounts from registry…
simplified-ui-settings,strings.xml,settingsAccountRegistrySelect,Please select a library…
simplified-ui-settings,strings.xml,settingsAccounts,Accounts
simplified-ui-settings,strings.xml,settingsAccountsSummary,"Add, remove, or configure accounts"
simplified-ui-settings,strings.xml,settingsAcknowledgements,Acknowledgements
simplified-ui-settings,strings.xml,settingsAcknowledgementsSummary,"
  "
simplified-ui-settings,strings.xml,settingsBuild,Build
simplified-ui-settings,strings.xml,settingsBuildSummary,"
  "
simplified-ui-settings,strings.xml,settingsCOPPADeleteBooks,Delete books?
simplified-ui-settings,strings.xml,settingsCOPPADeleteBooksConfirm,Changing your age will remove all books downloaded from the current account.
simplified-ui-settings,strings.xml,settingsCOPPAOver13,I am over 13
simplified-ui-settings,strings.xml,settingsCancel,Cancel
simplified-ui-settings,strings.xml,settingsCardCreatorLabel,Don\'t have a library card?
simplified-ui-settings,strings.xml,settingsCardCreatorSignUp,Sign up
simplified-ui-settings,strings.xml,settingsCustomOPDS,Custom OPDS Feed
simplified-ui-settings,strings.xml,settingsCustomOPDSCreate,Create
simplified-ui-settings,strings.xml,settingsCustomOPDSInvalidURI,Not a valid URI.
simplified-ui-settings,strings.xml,settingsCustomOPDSURL,Custom feed URL…
simplified-ui-settings,strings.xml,settingsDebug,Debug options
simplified-ui-settings,strings.xml,settingsDebugSummary,"
  "
simplified-ui-settings,strings.xml,settingsDelete,Delete
simplified-ui-settings,strings.xml,settingsDetails,Details
simplified-ui-settings,strings.xml,settingsDocumentation,Documentation
simplified-ui-settings,strings.xml,settingsEULA,User agreement
simplified-ui-settings,strings.xml,settingsEULAStatement,I agree to the terms of the End User License Agreement.
simplified-ui-settings,strings.xml,settingsEULASummary,"
  "
simplified-ui-settings,strings.xml,settingsFaq,FAQ
simplified-ui-settings,strings.xml,settingsFaqSummary,"
  "
simplified-ui-settings,strings.xml,settingsInfo,App info
simplified-ui-settings,strings.xml,settingsLicense,License
simplified-ui-settings,strings.xml,settingsLicenseSummary,Software license information
simplified-ui-settings,strings.xml,settingsLogin,Log in
simplified-ui-settings,strings.xml,settingsLoginAlternatives,Alternative Login Methods
simplified-ui-settings,strings.xml,settingsLoginWith,Log in with %1$s
simplified-ui-settings,strings.xml,settingsLogout,Log out
simplified-ui-settings,strings.xml,settingsPassword,Password
simplified-ui-settings,strings.xml,settingsPasswordHide,Hide password
simplified-ui-settings,strings.xml,settingsPasswordShow,Show password
simplified-ui-settings,strings.xml,settingsPlaceholder,"Lorem ipsum dolor sit amet, probatus volutpat has at, vis adhuc iuvaret omittantur an, sadipscing conclusionemque his ad. Eam ut simul tempor. Primis consetetur appellantur vim eu, eum an iudico dolorum. Ad vis utamur honestatis, sanctus debitis referrentur an eam."
simplified-ui-settings,strings.xml,settingsReportIssue,Report an issue…
simplified-ui-settings,strings.xml,settingsSyncBookmarks,Sync bookmarks
simplified-ui-settings,strings.xml,settingsTapToDebug,Debug mode in %1$d
simplified-ui-settings,strings.xml,settingsUserName,User Name
simplified-ui-settings,strings.xml,settingsVersion,App version
simplified-ui-settings,strings.xml,settingsVersionCore,Core version
simplified-ui-settings,strings.xml,settingsVersionCoreSummary,"
"
simplified-ui-settings,strings.xml,settingsVersionSummary,"
  "
simplified-ui-splash,strings.xml,eula_agree,Agree
simplified-ui-splash,strings.xml,eula_disagree,Disagree
simplified-ui-splash,strings.xml,migrationFailure,There were one or more problems migrating your data
simplified-ui-splash,strings.xml,migrationOK,OK
simplified-ui-splash,strings.xml,migrationSendReport,Send Report
simplified-ui-splash,strings.xml,migrationSuccess,Your data was migrated successfully!
simplified-ui-splash,strings.xml,selectionAlternateButton,Add a Library Later
simplified-ui-splash,strings.xml,selectionAlternateTitle,Browse the SimplyE Collection
simplified-ui-splash,strings.xml,selectionButton,Find Your Library
simplified-ui-splash,strings.xml,selectionTitle,Read E-Books from Your Library
simplified-viewer-audiobook,strings.xml,audio_book_player,Audiobook Player
simplified-viewer-audiobook,strings.xml,audio_book_player_do_keep,Keep
simplified-viewer-audiobook,strings.xml,audio_book_player_do_return,Return
simplified-viewer-audiobook,strings.xml,audio_book_player_error_book_open,Unable to open audio book
simplified-viewer-audiobook,strings.xml,audio_book_player_error_engine_open,Unable to initialize audio engine
simplified-viewer-audiobook,strings.xml,audio_book_player_return_question,Would you like to return it?
simplified-viewer-audiobook,strings.xml,audio_book_player_return_title,Your Audiobook Has Finished
simplified-viewer-epub-readium1,strings.xml,reader,Reader
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_bookmark,Add bookmark for this page
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_close,Close the book
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_media_next,Go to next media item
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_media_play,Play or pause current media item
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_media_previous,Go to previous media item
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings,Show reader settings
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_black_on_sepia_text,Black on sepia text
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_black_on_white_text,Black on white text
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_brightness_slider,Brightness slider
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_close,Close reader settings
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_decrease_font_size,Decrease font size
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_increase_font_size,Increase font size
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_open_dyslexic_font,Open dyslexic font
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_sans_font,Sans font
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_serif_font,Serif font
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_settings_white_on_black_text,White on black text
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_toc,Show table of contents
simplified-viewer-epub-readium1,strings.xml,reader_accessibility_toc_back,Close the table of contents without selecting an item
simplified-viewer-epub-readium1,strings.xml,reader_placeholder,"Lorem ipsum dolor sit amet, probatus volutpat has at, vis adhuc iuvaret omittantur an, sadipscing conclusionemque his ad. Eam ut simul tempor. Primis consetetur appellantur vim eu, eum an iudico dolorum. Ad vis utamur honestatis, sanctus debitis referrentur an eam."
simplified-viewer-epub-readium1,strings.xml,reader_settings_close,Close
simplified-viewer-epub-readium1,strings.xml,reader_toc,Table Of Contents
simplified-viewer-epub-readium2,strings.xml,app_name,simplified-viewer-epub-readium2
simplified-viewer-pdf,strings.xml,table_of_contents_empty_message,No Table of Contents available for this work
simplified-viewer-pdf,strings.xml,table_of_contents_title,Table of Contents
